Fecha_Hora,Demanda_kW,Factor_Potencia
2024-01-07 22:00:00,30.59,0.863
2024-01-07 22:15:00,31.41,0.882
2024-01-07 22:30:00,31.12,0.869
2024-01-07 22:45:00,32.83,0.769
2024-01-07 23:00:00,28.96,0.866
2024-01-07 23:15:00,32.55,0.837
2024-01-07 23:30:00,32.75,0.82
2024-01-07 23:45:00,29.66,0.836
2024-01-08 00:00:00,31.76,0.751
2024-01-08 00:15:00,31.8,0.76
2024-01-08 00:30:00,30.87,0.829
2024-01-08 00:45:00,31.54,0.776
2024-01-08 01:00:00,31.29,0.832
2024-01-08 01:15:00,34.13,0.803
2024-01-08 01:30:00,33.4,0.886
2024-01-08 01:45:00,33.8,0.892
2024-01-08 02:00:00,33.32,0.897
2024-01-08 02:15:00,31.57,0.885
2024-01-08 02:30:00,32.21,0.898
2024-01-08 02:45:00,33.26,0.856
2024-01-08 03:00:00,31.63,0.894
2024-01-08 03:15:00,33.58,0.846
2024-01-08 03:30:00,32.68,0.871
2024-01-08 03:45:00,32.59,0.77
2024-01-08 04:00:00,33.7,0.852
2024-01-08 04:15:00,33.47,0.89
2024-01-08 04:30:00,32.7,0.831
2024-01-08 04:45:00,34.23,0.778
2024-01-08 05:00:00,32.03,0.829
2024-01-08 05:15:00,33.73,0.856
2024-01-08 05:30:00,33.71,0.865
2024-01-08 05:45:00,32.82,0.829
2024-01-08 06:00:00,33.46,0.783
2024-01-08 06:15:00,31.89,0.889
2024-01-08 06:30:00,34.04,0.866
2024-01-08 06:45:00,32.93,0.791
2024-01-08 07:00:00,33.64,0.872
2024-01-08 07:15:00,36.86,0.802
2024-01-08 07:30:00,36.51,0.797
2024-01-08 07:45:00,37.21,0.879
2024-01-08 08:00:00,38.52,0.937
2024-01-08 08:15:00,41.56,0.89
2024-01-08 08:30:00,39.62,0.851
2024-01-08 08:45:00,43.76,0.869
2024-01-08 09:00:00,39.27,0.941
2024-01-08 09:15:00,44.29,0.94
2024-01-08 09:30:00,42.6,0.895
2024-01-08 09:45:00,42.33,0.88
2024-01-08 10:00:00,41.8,0.88
2024-01-08 10:15:00,42.96,0.94
2024-01-08 10:30:00,42.29,0.882
2024-01-08 10:45:00,43.54,0.901
2024-01-08 11:00:00,42.03,0.923
2024-01-08 11:15:00,41.75,0.871
2024-01-08 11:30:00,40.76,0.875
2024-01-08 11:45:00,40.75,0.886
2024-01-08 12:00:00,38.69,0.915
2024-01-08 12:15:00,36.37,0.932
2024-01-08 12:30:00,36.78,0.905
2024-01-08 12:45:00,39.19,0.863
2024-01-08 13:00:00,40.2,0.895
2024-01-08 13:15:00,40.16,0.863
2024-01-08 13:30:00,40.79,0.859
2024-01-08 13:45:00,41.56,0.909
2024-01-08 14:00:00,40.79,0.946
2024-01-08 14:15:00,40.79,0.934
2024-01-08 14:30:00,42.26,0.927
2024-01-08 14:45:00,40.98,0.923
2024-01-08 15:00:00,42.89,0.94
2024-01-08 15:15:00,40.29,0.925
2024-01-08 15:30:00,43.8,0.913
2024-01-08 15:45:00,43.06,0.886
2024-01-08 16:00:00,42.69,0.86
2024-01-08 16:15:00,43.46,0.896
2024-01-08 16:30:00,44.11,0.942
2024-01-08 16:45:00,43.03,0.908
2024-01-08 17:00:00,39.17,0.868
2024-01-08 17:15:00,39.55,0.915
2024-01-08 17:30:00,40.0,0.897
2024-01-08 17:45:00,40.42,0.943
2024-01-08 18:00:00,37.87,0.774
2024-01-08 18:15:00,35.21,0.857
2024-01-08 18:30:00,34.89,0.852
2024-01-08 18:45:00,32.64,0.898
2024-01-08 19:00:00,30.52,0.835
2024-01-08 19:15:00,29.8,0.881
2024-01-08 19:30:00,30.27,0.754
2024-01-08 19:45:00,29.9,0.768
2024-01-08 20:00:00,30.28,0.802
2024-01-08 20:15:00,32.22,0.843
2024-01-08 20:30:00,30.38,0.817
2024-01-08 20:45:00,33.79,0.78
2024-01-08 21:00:00,31.82,0.838
2024-01-08 21:15:00,31.58,0.835
2024-01-08 21:30:00,30.65,0.829
2024-01-08 21:45:00,32.18,0.764
2024-01-08 22:00:00,31.03,0.889
2024-01-08 22:15:00,31.75,0.839
2024-01-08 22:30:00,34.13,0.79
2024-01-08 22:45:00,31.67,0.853
2024-01-08 23:00:00,32.92,0.798
2024-01-08 23:15:00,31.22,0.826
2024-01-08 23:30:00,31.93,0.801
2024-01-08 23:45:00,33.73,0.882
2024-01-09 00:00:00,31.49,0.899
2024-01-09 00:15:00,33.91,0.774
2024-01-09 00:30:00,32.91,0.754
2024-01-09 00:45:00,31.75,0.783
2024-01-09 01:00:00,32.98,0.838
2024-01-09 01:15:00,33.38,0.776
2024-01-09 01:30:00,33.1,0.872
2024-01-09 01:45:00,31.02,0.811
2024-01-09 02:00:00,31.9,0.842
2024-01-09 02:15:00,32.43,0.818
2024-01-09 02:30:00,32.65,0.885
2024-01-09 02:45:00,33.39,0.755
2024-01-09 03:00:00,33.0,0.859
2024-01-09 03:15:00,31.56,0.848
2024-01-09 03:30:00,33.29,0.847
2024-01-09 03:45:00,33.56,0.812
2024-01-09 04:00:00,33.55,0.752
2024-01-09 04:15:00,34.1,0.853
2024-01-09 04:30:00,33.88,0.874
2024-01-09 04:45:00,33.53,0.763
2024-01-09 05:00:00,33.03,0.816
2024-01-09 05:15:00,31.46,0.774
2024-01-09 05:30:00,33.55,0.842
2024-01-09 05:45:00,33.34,0.868
2024-01-09 06:00:00,33.4,0.85
2024-01-09 06:15:00,31.86,0.798
2024-01-09 06:30:00,32.05,0.771
2024-01-09 06:45:00,34.16,0.869
2024-01-09 07:00:00,34.13,0.799
2024-01-09 07:15:00,36.46,0.753
2024-01-09 07:30:00,37.32,0.836
2024-01-09 07:45:00,38.89,0.787
2024-01-09 08:00:00,41.55,0.934
2024-01-09 08:15:00,40.19,0.864
2024-01-09 08:30:00,41.33,0.893
2024-01-09 08:45:00,40.99,0.875
2024-01-09 09:00:00,41.34,0.919
2024-01-09 09:15:00,41.75,0.905
2024-01-09 09:30:00,42.62,0.929
2024-01-09 09:45:00,41.84,0.896
2024-01-09 10:00:00,44.09,0.85
2024-01-09 10:15:00,41.31,0.872
2024-01-09 10:30:00,42.1,0.95
2024-01-09 10:45:00,41.59,0.891
2024-01-09 11:00:00,43.7,0.912
2024-01-09 11:15:00,41.81,0.94
2024-01-09 11:30:00,42.48,0.852
2024-01-09 11:45:00,39.0,0.916
2024-01-09 12:00:00,38.64,0.879
2024-01-09 12:15:00,39.36,0.878
2024-01-09 12:30:00,38.43,0.872
2024-01-09 12:45:00,39.56,0.932
2024-01-09 13:00:00,39.38,0.887
2024-01-09 13:15:00,42.09,0.857
2024-01-09 13:30:00,43.58,0.86
2024-01-09 13:45:00,40.68,0.865
2024-01-09 14:00:00,40.91,0.94
2024-01-09 14:15:00,43.58,0.893
2024-01-09 14:30:00,44.01,0.942
2024-01-09 14:45:00,41.56,0.932
2024-01-09 15:00:00,41.84,0.934
2024-01-09 15:15:00,42.1,0.879
2024-01-09 15:30:00,40.78,0.877
2024-01-09 15:45:00,41.29,0.906
2024-01-09 16:00:00,41.09,0.892
2024-01-09 16:15:00,41.25,0.901
2024-01-09 16:30:00,41.97,0.855
2024-01-09 16:45:00,42.05,0.947
2024-01-09 17:00:00,43.39,0.856
2024-01-09 17:15:00,39.9,0.868
2024-01-09 17:30:00,41.97,0.918
2024-01-09 17:45:00,40.13,0.866
2024-01-09 18:00:00,37.24,0.766
2024-01-09 18:15:00,36.72,0.773
2024-01-09 18:30:00,33.53,0.759
2024-01-09 18:45:00,33.78,0.788
2024-01-09 19:00:00,31.25,0.791
2024-01-09 19:15:00,31.57,0.825
2024-01-09 19:30:00,31.4,0.816
2024-01-09 19:45:00,33.46,0.821
2024-01-09 20:00:00,30.6,0.842
2024-01-09 20:15:00,30.73,0.785
2024-01-09 20:30:00,30.69,0.77
2024-01-09 20:45:00,30.79,0.882
2024-01-09 21:00:00,30.76,0.845
2024-01-09 21:15:00,32.53,0.759
2024-01-09 21:30:00,32.8,0.894
2024-01-09 21:45:00,30.98,0.854
2024-01-09 22:00:00,30.79,0.773
2024-01-09 22:15:00,32.08,0.895
2024-01-09 22:30:00,31.17,0.805
2024-01-09 22:45:00,32.36,0.898
2024-01-09 23:00:00,32.02,0.765
2024-01-09 23:15:00,30.44,0.774
2024-01-09 23:30:00,33.44,0.849
2024-01-09 23:45:00,33.75,0.753
2024-01-10 00:00:00,31.5,0.753
2024-01-10 00:15:00,31.79,0.869
2024-01-10 00:30:00,32.51,0.775
2024-01-10 00:45:00,32.62,0.888
2024-01-10 01:00:00,33.0,0.814
2024-01-10 01:15:00,34.38,0.881
2024-01-10 01:30:00,32.32,0.813
2024-01-10 01:45:00,31.77,0.83
2024-01-10 02:00:00,31.26,0.797
2024-01-10 02:15:00,31.96,0.849
2024-01-10 02:30:00,32.7,0.798
2024-01-10 02:45:00,34.54,0.783
2024-01-10 03:00:00,32.32,0.762
2024-01-10 03:15:00,33.1,0.759
2024-01-10 03:30:00,32.9,0.796
2024-01-10 03:45:00,34.13,0.86
2024-01-10 04:00:00,35.5,0.781
2024-01-10 04:15:00,32.5,0.795
2024-01-10 04:30:00,32.57,0.886
2024-01-10 04:45:00,34.12,0.846
2024-01-10 05:00:00,33.78,0.888
2024-01-10 05:15:00,34.95,0.887
2024-01-10 05:30:00,33.71,0.76
2024-01-10 05:45:00,32.77,0.893
2024-01-10 06:00:00,33.72,0.758
2024-01-10 06:15:00,34.23,0.889
2024-01-10 06:30:00,33.94,0.832
2024-01-10 06:45:00,33.62,0.83
2024-01-10 07:00:00,35.27,0.857
2024-01-10 07:15:00,36.99,0.882
2024-01-10 07:30:00,38.84,0.843
2024-01-10 07:45:00,39.61,0.814
2024-01-10 08:00:00,40.21,0.861
2024-01-10 08:15:00,41.0,0.929
2024-01-10 08:30:00,42.7,0.863
2024-01-10 08:45:00,40.55,0.923
2024-01-10 09:00:00,42.35,0.903
2024-01-10 09:15:00,41.64,0.889
2024-01-10 09:30:00,42.37,0.911
2024-01-10 09:45:00,44.08,0.927
2024-01-10 10:00:00,42.74,0.944
2024-01-10 10:15:00,42.51,0.876
2024-01-10 10:30:00,40.61,0.945
2024-01-10 10:45:00,43.08,0.946
2024-01-10 11:00:00,42.69,0.931
2024-01-10 11:15:00,44.26,0.938
2024-01-10 11:30:00,40.83,0.919
2024-01-10 11:45:00,41.09,0.854
2024-01-10 12:00:00,38.62,0.908
2024-01-10 12:15:00,40.15,0.925
2024-01-10 12:30:00,38.22,0.944
2024-01-10 12:45:00,38.65,0.907
2024-01-10 13:00:00,40.73,0.929
2024-01-10 13:15:00,40.61,0.921
2024-01-10 13:30:00,40.22,0.878
2024-01-10 13:45:00,41.37,0.865
2024-01-10 14:00:00,42.8,0.925
2024-01-10 14:15:00,40.47,0.873
2024-01-10 14:30:00,42.18,0.874
2024-01-10 14:45:00,41.33,0.914
2024-01-10 15:00:00,43.89,0.929
2024-01-10 15:15:00,40.52,0.908
2024-01-10 15:30:00,41.78,0.938
2024-01-10 15:45:00,42.94,0.871
2024-01-10 16:00:00,44.36,0.875
2024-01-10 16:15:00,42.14,0.914
2024-01-10 16:30:00,41.32,0.933
2024-01-10 16:45:00,44.12,0.904
2024-01-10 17:00:00,39.66,0.851
2024-01-10 17:15:00,38.42,0.918
2024-01-10 17:30:00,41.31,0.931
2024-01-10 17:45:00,39.78,0.878
2024-01-10 18:00:00,36.15,0.758
2024-01-10 18:15:00,36.76,0.828
2024-01-10 18:30:00,34.95,0.756
2024-01-10 18:45:00,32.83,0.812
2024-01-10 19:00:00,29.9,0.753
2024-01-10 19:15:00,31.92,0.784
2024-01-10 19:30:00,31.74,0.808
2024-01-10 19:45:00,31.07,0.767
2024-01-10 20:00:00,32.92,0.767
2024-01-10 20:15:00,30.23,0.874
2024-01-10 20:30:00,29.84,0.756
2024-01-10 20:45:00,30.66,0.853
2024-01-10 21:00:00,31.32,0.872
2024-01-10 21:15:00,31.64,0.77
2024-01-10 21:30:00,31.23,0.779
2024-01-10 21:45:00,31.85,0.846
2024-01-10 22:00:00,30.39,0.797
2024-01-10 22:15:00,33.01,0.821
2024-01-10 22:30:00,31.62,0.875
2024-01-10 22:45:00,32.83,0.771
2024-01-10 23:00:00,32.15,0.843
2024-01-10 23:15:00,32.33,0.891
2024-01-10 23:30:00,32.51,0.759
2024-01-10 23:45:00,32.46,0.759
2024-01-11 00:00:00,32.71,0.833
2024-01-11 00:15:00,33.45,0.894
2024-01-11 00:30:00,32.42,0.783
2024-01-11 00:45:00,32.98,0.8
2024-01-11 01:00:00,32.28,0.765
2024-01-11 01:15:00,33.83,0.804
2024-01-11 01:30:00,31.83,0.757
2024-01-11 01:45:00,34.31,0.808
2024-01-11 02:00:00,32.58,0.833
2024-01-11 02:15:00,31.27,0.896
2024-01-11 02:30:00,32.85,0.873
2024-01-11 02:45:00,32.11,0.873
2024-01-11 03:00:00,33.66,0.784
2024-01-11 03:15:00,32.23,0.763
2024-01-11 03:30:00,32.48,0.84
2024-01-11 03:45:00,31.09,0.828
2024-01-11 04:00:00,32.55,0.827
2024-01-11 04:15:00,30.63,0.766
2024-01-11 04:30:00,31.48,0.824
2024-01-11 04:45:00,33.83,0.773
2024-01-11 05:00:00,33.88,0.813
2024-01-11 05:15:00,33.54,0.759
2024-01-11 05:30:00,32.16,0.879
2024-01-11 05:45:00,33.08,0.752
2024-01-11 06:00:00,33.13,0.891
2024-01-11 06:15:00,31.98,0.879
2024-01-11 06:30:00,34.62,0.863
2024-01-11 06:45:00,33.99,0.897
2024-01-11 07:00:00,33.95,0.758
2024-01-11 07:15:00,35.76,0.846
2024-01-11 07:30:00,37.53,0.877
2024-01-11 07:45:00,36.47,0.769
2024-01-11 08:00:00,40.11,0.908
2024-01-11 08:15:00,39.98,0.889
2024-01-11 08:30:00,39.97,0.894
2024-01-11 08:45:00,41.22,0.941
2024-01-11 09:00:00,44.14,0.904
2024-01-11 09:15:00,42.95,0.859
2024-01-11 09:30:00,41.61,0.944
2024-01-11 09:45:00,43.18,0.869
2024-01-11 10:00:00,44.28,0.939
2024-01-11 10:15:00,43.63,0.947
2024-01-11 10:30:00,42.41,0.938
2024-01-11 10:45:00,41.32,0.918
2024-01-11 11:00:00,42.76,0.924
2024-01-11 11:15:00,42.06,0.92
2024-01-11 11:30:00,42.31,0.896
2024-01-11 11:45:00,41.6,0.877
2024-01-11 12:00:00,39.54,0.879
2024-01-11 12:15:00,37.72,0.923
2024-01-11 12:30:00,39.85,0.913
2024-01-11 12:45:00,38.56,0.908
2024-01-11 13:00:00,42.49,0.915
2024-01-11 13:15:00,39.55,0.927
2024-01-11 13:30:00,42.89,0.925
2024-01-11 13:45:00,41.37,0.861
2024-01-11 14:00:00,40.65,0.886
2024-01-11 14:15:00,41.15,0.876
2024-01-11 14:30:00,41.61,0.904
2024-01-11 14:45:00,42.76,0.856
2024-01-11 15:00:00,43.03,0.926
2024-01-11 15:15:00,41.73,0.861
2024-01-11 15:30:00,42.46,0.877
2024-01-11 15:45:00,45.19,0.928
2024-01-11 16:00:00,44.57,0.855
2024-01-11 16:15:00,42.77,0.916
2024-01-11 16:30:00,42.06,0.942
2024-01-11 16:45:00,41.91,0.912
2024-01-11 17:00:00,42.23,0.921
2024-01-11 17:15:00,39.87,0.929
2024-01-11 17:30:00,40.45,0.872
2024-01-11 17:45:00,38.36,0.908
2024-01-11 18:00:00,37.74,0.796
2024-01-11 18:15:00,36.69,0.787
2024-01-11 18:30:00,34.19,0.779
2024-01-11 18:45:00,34.97,0.838
2024-01-11 19:00:00,29.95,0.869
2024-01-11 19:15:00,29.74,0.881
2024-01-11 19:30:00,31.34,0.814
2024-01-11 19:45:00,32.14,0.806
2024-01-11 20:00:00,32.77,0.853
2024-01-11 20:15:00,30.8,0.867
2024-01-11 20:30:00,32.28,0.788
2024-01-11 20:45:00,31.28,0.795
2024-01-11 21:00:00,31.2,0.83
2024-01-11 21:15:00,32.24,0.817
2024-01-11 21:30:00,32.08,0.856
2024-01-11 21:45:00,30.03,0.826
2024-01-11 22:00:00,32.97,0.767
2024-01-11 22:15:00,32.94,0.775
2024-01-11 22:30:00,31.1,0.885
2024-01-11 22:45:00,32.14,0.784
2024-01-11 23:00:00,32.3,0.758
2024-01-11 23:15:00,32.14,0.86
2024-01-11 23:30:00,31.43,0.853
2024-01-11 23:45:00,31.38,0.84
2024-01-12 00:00:00,32.07,0.825
2024-01-12 00:15:00,33.29,0.895
2024-01-12 00:30:00,32.76,0.768
2024-01-12 00:45:00,31.94,0.827
2024-01-12 01:00:00,33.11,0.835
2024-01-12 01:15:00,29.66,0.753
2024-01-12 01:30:00,33.61,0.812
2024-01-12 01:45:00,30.86,0.867
2024-01-12 02:00:00,32.26,0.821
2024-01-12 02:15:00,31.57,0.881
2024-01-12 02:30:00,31.46,0.847
2024-01-12 02:45:00,33.92,0.865
2024-01-12 03:00:00,32.37,0.871
2024-01-12 03:15:00,33.22,0.853
2024-01-12 03:30:00,32.87,0.862
2024-01-12 03:45:00,33.43,0.854
2024-01-12 04:00:00,33.07,0.833
2024-01-12 04:15:00,31.76,0.835
2024-01-12 04:30:00,34.04,0.778
2024-01-12 04:45:00,32.59,0.874
2024-01-12 05:00:00,31.55,0.797
2024-01-12 05:15:00,32.69,0.83
2024-01-12 05:30:00,34.62,0.787
2024-01-12 05:45:00,33.98,0.854
2024-01-12 06:00:00,32.79,0.896
2024-01-12 06:15:00,32.78,0.87
2024-01-12 06:30:00,32.81,0.843
2024-01-12 06:45:00,35.18,0.835
2024-01-12 07:00:00,34.57,0.823
2024-01-12 07:15:00,36.19,0.781
2024-01-12 07:30:00,38.45,0.802
2024-01-12 07:45:00,39.13,0.811
2024-01-12 08:00:00,40.1,0.944
2024-01-12 08:15:00,40.58,0.893
2024-01-12 08:30:00,41.12,0.909
2024-01-12 08:45:00,41.52,0.942
2024-01-12 09:00:00,42.8,0.902
2024-01-12 09:15:00,42.21,0.875
2024-01-12 09:30:00,43.26,0.888
2024-01-12 09:45:00,42.35,0.888
2024-01-12 10:00:00,42.59,0.921
2024-01-12 10:15:00,39.91,0.88
2024-01-12 10:30:00,43.5,0.923
2024-01-12 10:45:00,42.58,0.939
2024-01-12 11:00:00,43.14,0.884
2024-01-12 11:15:00,37.96,0.864
2024-01-12 11:30:00,43.79,0.914
2024-01-12 11:45:00,40.65,0.886
2024-01-12 12:00:00,39.61,0.903
2024-01-12 12:15:00,37.14,0.913
2024-01-12 12:30:00,39.04,0.891
2024-01-12 12:45:00,37.12,0.942
2024-01-12 13:00:00,39.25,0.89
2024-01-12 13:15:00,42.71,0.881
2024-01-12 13:30:00,40.53,0.939
2024-01-12 13:45:00,41.4,0.864
2024-01-12 14:00:00,42.55,0.862
2024-01-12 14:15:00,42.38,0.944
2024-01-12 14:30:00,42.2,0.871
2024-01-12 14:45:00,42.68,0.865
2024-01-12 15:00:00,45.42,0.904
2024-01-12 15:15:00,42.39,0.855
2024-01-12 15:30:00,42.75,0.912
2024-01-12 15:45:00,43.8,0.895
2024-01-12 16:00:00,43.77,0.914
2024-01-12 16:15:00,43.72,0.878
2024-01-12 16:30:00,42.82,0.941
2024-01-12 16:45:00,40.33,0.877
2024-01-12 17:00:00,43.49,0.914
2024-01-12 17:15:00,39.71,0.945
2024-01-12 17:30:00,41.14,0.89
2024-01-12 17:45:00,39.47,0.866
2024-01-12 18:00:00,37.22,0.76
2024-01-12 18:15:00,36.35,0.894
2024-01-12 18:30:00,35.03,0.865
2024-01-12 18:45:00,33.82,0.888
2024-01-12 19:00:00,32.6,0.855
2024-01-12 19:15:00,31.53,0.801
2024-01-12 19:30:00,30.91,0.768
2024-01-12 19:45:00,32.06,0.889
2024-01-12 20:00:00,32.31,0.823
2024-01-12 20:15:00,30.08,0.809
2024-01-12 20:30:00,31.83,0.837
2024-01-12 20:45:00,31.97,0.766
2024-01-12 21:00:00,31.08,0.796
2024-01-12 21:15:00,32.71,0.846
2024-01-12 21:30:00,31.32,0.765
2024-01-12 21:45:00,31.64,0.77
2024-01-12 22:00:00,31.41,0.827
2024-01-12 22:15:00,31.65,0.844
2024-01-12 22:30:00,30.65,0.778
2024-01-12 22:45:00,30.39,0.755
2024-01-12 23:00:00,33.35,0.894
2024-01-12 23:15:00,31.08,0.754
2024-01-12 23:30:00,31.01,0.75
2024-01-12 23:45:00,29.96,0.799
2024-01-13 00:00:00,31.07,0.783
2024-01-13 00:15:00,30.47,0.836
2024-01-13 00:30:00,33.35,0.884
2024-01-13 00:45:00,32.81,0.822
2024-01-13 01:00:00,31.24,0.866
2024-01-13 01:15:00,34.1,0.886
2024-01-13 01:30:00,32.94,0.778
2024-01-13 01:45:00,31.73,0.823
2024-01-13 02:00:00,29.69,0.846
2024-01-13 02:15:00,34.35,0.8
2024-01-13 02:30:00,30.84,0.861
2024-01-13 02:45:00,30.64,0.856
2024-01-13 03:00:00,33.26,0.813
2024-01-13 03:15:00,34.67,0.763
2024-01-13 03:30:00,33.68,0.752
2024-01-13 03:45:00,32.92,0.805
2024-01-13 04:00:00,32.98,0.762
2024-01-13 04:15:00,33.25,0.867
2024-01-13 04:30:00,33.19,0.8
2024-01-13 04:45:00,32.74,0.85
2024-01-13 05:00:00,32.58,0.802
2024-01-13 05:15:00,32.43,0.869
2024-01-13 05:30:00,31.77,0.883
2024-01-13 05:45:00,32.24,0.876
2024-01-13 06:00:00,30.86,0.823
2024-01-13 06:15:00,32.41,0.763
2024-01-13 06:30:00,31.54,0.806
2024-01-13 06:45:00,31.42,0.814
2024-01-13 07:00:00,32.66,0.894
2024-01-13 07:15:00,33.82,0.835
2024-01-13 07:30:00,33.34,0.846
2024-01-13 07:45:00,30.9,0.867
2024-01-13 08:00:00,31.55,0.835
2024-01-13 08:15:00,33.6,0.84
2024-01-13 08:30:00,31.87,0.787
2024-01-13 08:45:00,32.77,0.759
2024-01-13 09:00:00,33.68,0.858
2024-01-13 09:15:00,32.3,0.877
2024-01-13 09:30:00,33.5,0.812
2024-01-13 09:45:00,32.16,0.832
2024-01-13 10:00:00,32.98,0.796
2024-01-13 10:15:00,33.99,0.818
2024-01-13 10:30:00,32.1,0.781
2024-01-13 10:45:00,34.19,0.864
2024-01-13 11:00:00,33.74,0.824
2024-01-13 11:15:00,34.31,0.832
2024-01-13 11:30:00,33.94,0.756
2024-01-13 11:45:00,35.04,0.843
2024-01-13 12:00:00,33.72,0.78
2024-01-13 12:15:00,33.07,0.808
2024-01-13 12:30:00,33.52,0.812
2024-01-13 12:45:00,33.81,0.817
2024-01-13 13:00:00,33.18,0.784
2024-01-13 13:15:00,33.03,0.878
2024-01-13 13:30:00,32.14,0.814
2024-01-13 13:45:00,32.02,0.842
2024-01-13 14:00:00,29.95,0.842
2024-01-13 14:15:00,32.86,0.841
2024-01-13 14:30:00,30.01,0.834
2024-01-13 14:45:00,30.48,0.873
2024-01-13 15:00:00,30.42,0.872
2024-01-13 15:15:00,31.89,0.813
2024-01-13 15:30:00,30.74,0.845
2024-01-13 15:45:00,32.15,0.765
2024-01-13 16:00:00,30.33,0.764
2024-01-13 16:15:00,31.19,0.822
2024-01-13 16:30:00,30.14,0.885
2024-01-13 16:45:00,32.88,0.847
2024-01-13 17:00:00,29.78,0.85
2024-01-13 17:15:00,31.15,0.774
2024-01-13 17:30:00,31.44,0.818
2024-01-13 17:45:00,31.23,0.81
2024-01-13 18:00:00,30.68,0.867
2024-01-13 18:15:00,30.73,0.771
2024-01-13 18:30:00,30.89,0.831
2024-01-13 18:45:00,30.73,0.887
2024-01-13 19:00:00,31.77,0.884
2024-01-13 19:15:00,32.94,0.878
2024-01-13 19:30:00,30.39,0.806
2024-01-13 19:45:00,29.66,0.891
2024-01-13 20:00:00,30.88,0.871
2024-01-13 20:15:00,33.39,0.878
2024-01-13 20:30:00,30.27,0.89
2024-01-13 20:45:00,32.58,0.891
2024-01-13 21:00:00,32.66,0.786
2024-01-13 21:15:00,30.61,0.769
2024-01-13 21:30:00,31.7,0.854
2024-01-13 21:45:00,32.74,0.834
2024-01-13 22:00:00,30.91,0.799
2024-01-13 22:15:00,31.12,0.853
2024-01-13 22:30:00,30.81,0.759
2024-01-13 22:45:00,30.46,0.757
2024-01-13 23:00:00,30.85,0.803
2024-01-13 23:15:00,30.36,0.779
2024-01-13 23:30:00,31.6,0.858
2024-01-13 23:45:00,30.89,0.892
2024-01-14 00:00:00,31.9,0.849
2024-01-14 00:15:00,30.25,0.848
2024-01-14 00:30:00,32.1,0.751
2024-01-14 00:45:00,32.64,0.827
2024-01-14 01:00:00,29.99,0.873
2024-01-14 01:15:00,32.3,0.848
2024-01-14 01:30:00,33.18,0.784
2024-01-14 01:45:00,30.88,0.877
2024-01-14 02:00:00,33.71,0.895
2024-01-14 02:15:00,32.54,0.792
2024-01-14 02:30:00,31.5,0.781
2024-01-14 02:45:00,32.17,0.801
2024-01-14 03:00:00,32.81,0.759
2024-01-14 03:15:00,32.38,0.881
2024-01-14 03:30:00,32.86,0.889
2024-01-14 03:45:00,31.48,0.845
2024-01-14 04:00:00,32.56,0.865
2024-01-14 04:15:00,31.05,0.85
2024-01-14 04:30:00,32.34,0.807
2024-01-14 04:45:00,31.59,0.845
2024-01-14 05:00:00,31.77,0.875
2024-01-14 05:15:00,33.7,0.871
2024-01-14 05:30:00,33.57,0.762
2024-01-14 05:45:00,33.1,0.819
2024-01-14 06:00:00,31.45,0.81
2024-01-14 06:15:00,32.2,0.863
2024-01-14 06:30:00,33.69,0.825
2024-01-14 06:45:00,32.63,0.802
2024-01-14 07:00:00,34.74,0.856
2024-01-14 07:15:00,32.85,0.821
2024-01-14 07:30:00,32.63,0.788
2024-01-14 07:45:00,32.12,0.884
2024-01-14 08:00:00,32.64,0.767
2024-01-14 08:15:00,32.52,0.753
2024-01-14 08:30:00,33.53,0.772
2024-01-14 08:45:00,33.93,0.775
2024-01-14 09:00:00,32.35,0.831
2024-01-14 09:15:00,31.94,0.844
2024-01-14 09:30:00,31.55,0.817
2024-01-14 09:45:00,34.01,0.781
2024-01-14 10:00:00,32.48,0.77
2024-01-14 10:15:00,31.49,0.824
2024-01-14 10:30:00,34.11,0.835
2024-01-14 10:45:00,36.27,0.796
2024-01-14 11:00:00,33.75,0.783
2024-01-14 11:15:00,34.6,0.762
2024-01-14 11:30:00,33.8,0.754
2024-01-14 11:45:00,33.56,0.766
2024-01-14 12:00:00,34.52,0.861
2024-01-14 12:15:00,33.21,0.802
2024-01-14 12:30:00,33.66,0.754
2024-01-14 12:45:00,33.59,0.826
2024-01-14 13:00:00,32.47,0.83
2024-01-14 13:15:00,33.97,0.814
2024-01-14 13:30:00,32.66,0.767
2024-01-14 13:45:00,31.93,0.863
2024-01-14 14:00:00,31.77,0.853
2024-01-14 14:15:00,30.38,0.809
2024-01-14 14:30:00,31.2,0.807
2024-01-14 14:45:00,31.12,0.773
2024-01-14 15:00:00,32.1,0.863
2024-01-14 15:15:00,31.5,0.84
2024-01-14 15:30:00,31.0,0.763
2024-01-14 15:45:00,31.75,0.807
2024-01-14 16:00:00,32.25,0.886
2024-01-14 16:15:00,31.45,0.818
2024-01-14 16:30:00,30.92,0.799
2024-01-14 16:45:00,29.68,0.847
2024-01-14 17:00:00,29.89,0.78
2024-01-14 17:15:00,30.58,0.829
2024-01-14 17:30:00,30.29,0.85
2024-01-14 17:45:00,30.68,0.878
2024-01-14 18:00:00,30.9,0.854
2024-01-14 18:15:00,31.34,0.808
2024-01-14 18:30:00,30.79,0.865
2024-01-14 18:45:00,31.31,0.885
2024-01-14 19:00:00,30.94,0.822
2024-01-14 19:15:00,29.06,0.751
2024-01-14 19:30:00,30.04,0.882
2024-01-14 19:45:00,30.8,0.775
2024-01-14 20:00:00,29.83,0.769
